id,code_dx,name,psychiatry,vts,others
cie10_1345,D304,Tumor benigno de la uretra,False,False,True
cie10_1346,D307,Tumor benigno de otros organos urinarios,False,False,True
cie10_1347,D309,Tumor benigno de organo urinario no especificado,False,False,True
cie10_1348,D310,Tumor benigno de la conjuntiva,False,False,True
cie10_1349,D311,Tumor benigno de la cornea,False,False,True
cie10_1350,D312,Tumor benigno de la retina,False,False,True
cie10_1351,D313,Tumor benigno de la coroides,False,False,True
cie10_1352,D314,Tumor benigno del cuerpo ciliar,False,False,True
cie10_1353,D315,Tumor benigno de las glandulas y de los conductos lagrimales,False,False,True
cie10_1354,D316,"Tumor benigno de la orbita, parte no especificada",False,False,True
cie10_1355,D319,"Tumor benigno del ojo, parte no especificada",False,False,True
cie10_1356,D320,Tumor benigno de las meninges cerebrales,False,False,True
cie10_1357,D321,Tumor benigno de las meninges raquideas,False,False,True
cie10_1358,D329,"Tumor benigno de las meninges, parte no especificada",False,False,True
cie10_1359,D330,"Tumor benigno del encefalo, supratentorial",False,False,True
cie10_1360,D331,"Tumor benigno del encefalo, infratentorial",False,False,True
cie10_1361,D332,"Tumor benigno de encefalo, parte no especificada",False,False,True
cie10_1362,D333,Tumor benigno de los nervios craneales,False,False,True
cie10_1363,D334,Tumor benigno de la medula espinal,False,False,True
cie10_1364,D337,Tumor benigno de otras partes especificadas del sistema nervioso central,False,False,True
cie10_1365,D339,"Tumor benigno del sistema nervioso central, sitio no especificado",False,False,True
cie10_1366,D350,Tumor benigno de la glandula suprarrenal,False,False,True
cie10_1367,D351,Tumor benigno de la glandula paratiroides,False,False,True
cie10_1368,D352,Tumor benigno de la hipofisis,False,False,True
cie10_1369,D353,Tumor benigno del conducto craneofaringeo,False,False,True
cie10_1370,D354,Tumor benigno de la glandula pineal,False,False,True
cie10_1371,D355,Tumor benigno del cuerpo carotideo,False,False,True
cie10_1372,D356,Tumor benigno del cuerpo aortico y de otros cuerpos cromafines,False,False,True
cie10_1373,D357,Tumor benigno de otras glandulas endocrinas especificadas,False,False,True
cie10_1374,D358,Tumor benigno de pluriglandular,False,False,True
cie10_1375,D359,Tumor benigno de glandula endocrina no especificada,False,False,True
cie10_1376,D360,Tumor benigno de los ganglios linfaticos,False,False,True
cie10_1377,D361,Tumor benigno de los nervios perifericos y del sistema nervioso autonomo,False,False,True
cie10_1378,D367,Tumor benigno de otros sitios especificados,False,False,True
cie10_1379,D369,Tumor benigno de sitio no especificado,False,False,True
cie10_1380,D370,"Tumor de comportamiento incierto o desconocido del labio, de la cavidad bucal y de la faringe",False,False,True
cie10_1381,D371,Tumor de comportamiento incierto o desconocido del estomago,False,False,True
cie10_1382,D372,Tumor de comportamiento incierto o desconocido del intestino delgado,False,False,True
cie10_1383,D373,Tumor de comportamiento incierto o desconocido del apendice,False,False,True
cie10_1384,D374,Tumor de comportamiento incierto o desconocido del colon,False,False,True
cie10_1385,D375,Tumor de comportamiento incierto o desconocido del recto,False,False,True
cie10_1386,D376,"Tumor de comportamiento incierto o desconocido del higado, de la vesicula biliar y del conducto biliar",False,False,True
cie10_1387,D377,Tumor de comportamiento incierto o desconocido de otros organos digestivos especificados,False,False,True
cie10_1388,D379,"Tumor de comportamiento incierto o desconocido de organos digestivos, sitio no especificado",False,False,True
cie10_1389,D380,Tumor de comportamiento incierto o desconocido de laringe,False,False,True
cie10_1390,D381,"Tumor de comportamiento incierto o desconocido de la traquea, de los bronquios y del pulmon",False,False,True
cie10_1391,D382,Tumor de comportamiento incierto o desconocido de la pleura,False,False,True
cie10_1392,D383,Tumor de comportamiento incierto o desconocido del mediastino,False,False,True
cie10_1393,D384,Tumor de comportamiento incierto o desconocido del timo,False,False,True
cie10_1394,D385,Tumor de comportamiento incierto o desconocido de otros organos respiratorios y del oido medio,False,False,True
cie10_1395,D386,"Tumor de comportamiento incierto o desconocido de organos respiratorios, sitio no especificado",False,False,True
cie10_1396,D390,Tumor de comportamiento incierto o desconocido del utero,False,False,True
cie10_1397,D391,Tumor de comportamiento incierto o desconocido del ovario,False,False,True
cie10_1398,D392,Tumor de comportamiento incierto o desconocido de la placenta,False,False,True
cie10_1399,D397,Tumor de comportamiento incierto o desconocido de otros organos genitales femeninos,False,False,True
cie10_1400,D399,Tumor de comportamiento incierto o desconocido de organo genital femenino no especificado,False,False,True
cie10_1401,D400,Tumor de comportamiento incierto o desconocido de la prostata,False,False,True
cie10_1402,D401,Tumor de comportamiento incierto o desconocido del testiculo,False,False,True
cie10_1403,D407,Tumor de comportamiento incierto o desconocido de otros organos genitales masculinos,False,False,True
cie10_1404,D409,Tumor de comportamiento incierto o desconocido de organo genital masculino no especificado,False,False,True
cie10_1405,D410,Tumor de comportamiento incierto o desconocido del riñon,False,False,True
cie10_1406,D411,Tumor de comportamiento incierto o desconocido dec la pelvis renal,False,False,True
cie10_1407,D412,Tumor de comportamiento incierto o desconocido del ureter,False,False,True
cie10_1408,D413,Tumor de comportamiento incierto o desconocido de la uretra,False,False,True
cie10_1409,D414,Tumor de comportamiento incierto o desconocido de la vejiga,False,False,True
cie10_1410,D417,Tumor de comportamiento incierto o desconocido de otros organos urinarios,False,False,True
cie10_1411,D419,Tumor de comportamiento incierto o desconocido de organo urinario no especificado,False,False,True
cie10_1412,D420,Tumor de comportamiento incierto o desconocido de las meninges cerebrales,False,False,True
cie10_1413,D421,Tumor de comportamiento incierto o desconocido de las meninges raquideas,False,False,True
cie10_1414,D429,"Tumor de comportamiento incierto o desconocido de las meninges, parte no especificada",False,False,True
cie10_1415,D430,"Tumor de comportamiento incierto o desconocido del encefalo, supratentorial",False,False,True
cie10_1416,D431,"Tumor de comportamiento incierto o desconocido del encefalo, infratentorial",False,False,True
cie10_1417,D432,"Tumor de comportamiento incierto o desconocido del encefalo, parte no especificada",False,False,True
cie10_1418,D433,Tumor de comportamiento incierto o desconocido de los nervios craneales,False,False,True
cie10_1419,D434,Tumor de comportamiento incierto o desconocido de la medula espinal,False,False,True
cie10_1420,D437,Tumor de comportamiento incierto o desconocido de otras partes especificadas del sistema nervioso central,False,False,True
cie10_1421,D439,"Tumor de comportamiento incierto o desconocido del sistema nervioso central, sitio no especificado",False,False,True
cie10_1422,D440,Tumor de comportamiento incierto o desconocido de la glandula tiroides,False,False,True
cie10_1423,D441,Tumor de comportamiento incierto o desconocido de la glandula suprarrenal,False,False,True
cie10_1424,D442,Tumor de comportamiento incierto o desconocido de la glandula paratiroides,False,False,True
cie10_1425,D443,Tumor de comportamiento incierto o desconocido de la glandula hipofisis,False,False,True
cie10_1426,D444,Tumor de comportamiento incierto o desconocido del conducto craneofaringeo,False,False,True
cie10_1427,D445,Tumor de comportamiento incierto o desconocido de la glandula pineal,False,False,True
cie10_1428,D446,Tumor de comportamiento incierto o desconocido del cuerpo carotideo,False,False,True
cie10_1429,D447,Tumor de comportamiento incierto o desconocido del cuerpo aortico y otros cromafines,False,False,True
cie10_1430,D448,Tumor de comportamiento incierto o desconocido con afectacion pluriglandular,False,False,True
cie10_1431,D449,Tumor de comportamiento incierto o desconocido de glandula endocrina no especificada,False,False,True
cie10_1432,D460,"Anemia refractaria sin sideroblastos, asi descrita",False,False,True
cie10_1433,D461,Anemia refractaria con sideroblastos,False,False,True
cie10_1434,D462,Anemia refractaria con exceso de blastos,False,False,True
cie10_1435,D463,Anemia refractaria con exceso de blastos con transformacion,False,False,True
cie10_1436,D464,"Anemia refractaria, sin otra especificacion",False,False,True
cie10_1437,D467,Otros sindromes mielodisplasicos,False,False,True
cie10_1438,D469,"Sindrome mielodisplasico, sin otra especificacion",False,False,True
cie10_1439,D470,Tumor de comportamiento incierto o desconocido de los mastocitos e histiocitos,False,False,True
cie10_1440,D471,Enfermedad mieloproliferativa cronica,False,False,True
cie10_1441,D472,Gammopatia monoclonal,False,False,True
cie10_1442,D473,Trombocitopenia (hemorragica) esencial,False,False,True
cie10_1443,D477,"Otros tumores especificados de comportamiento incierto o desconocido del tejido linfatico, de los organos hematopoyeticos y de tejidos afines",False,False,True
cie10_1444,D479,"Tumores de comportamiento incierto o desconocido del tejido linfatico, de los organos hematopoyeticos y de tejidos afines, no especificados",False,False,True
cie10_1445,D480,Tumor de comportamiento incierto o desconocido del hueso y cartilago articular,False,False,True
cie10_1446,D481,Tumor de comportamiento incierto o desconocido del tejido conjuntivo y otro tejido blando,False,False,True
cie10_1447,D482,Tumor de comportamiento incierto o desconocido de los nervios perifericos y del sistema nervioso autonomo,False,False,True
cie10_1448,D483,Tumor de comportamiento incierto o desconocido del retroperitoneo,False,False,True
cie10_1449,D484,Tumor de comportamiento incierto o desconocido del peritoneo,False,False,True
cie10_1450,D485,Tumor de comportamiento incierto o desconocido de la piel,False,False,True
cie10_1451,D486,Tumor de comportamiento incierto o desconocido de la mama,False,False,True
cie10_1452,D487,Tumor de comportamiento incierto o desconocido de otros sitios especificados,False,False,True
cie10_1453,D489,"Tumor de comportamiento incierto o desconocido, de sitio no especificado",False,False,True
cie10_1454,D500,Anemia por deficiencia de hierro secundaria a perdida de sangre (cronica),False,False,True
cie10_1455,D501,Disfagia sideropenica,False,False,True
cie10_1456,D508,Otras anemias por deficiencia de hierro,False,False,True
cie10_1457,D509,Anemia por deficiencia de hierro sin otra especificacion,False,False,True
cie10_1458,D510,Anemia por deficiencia de vitamina b12 debida a deficiencia del factor intrinseco,False,False,True
cie10_1459,D511,Anemia por deficiencia de vitamina b12 debida a mala absorcion selectiva de vitamina b12 con proteinuria,False,False,True
cie10_1460,D512,Deficiencia de trascobalamina ii,False,False,True
cie10_1461,D513,Otras anemias por deficiencia dietetica de vitamina b12,False,False,True
cie10_1462,D518,Otras anemias por deficiencia de vitamina b12,False,False,True
cie10_1463,D519,"Anemia por deficiencia de vitamina b12, sin otra especificacion",False,False,True
cie10_1464,D520,Anemia por deficiencia dietetica de folatos,False,False,True
cie10_1465,D521,Anemia por deficiencia de folatos inducida por drogas,False,False,True
cie10_1466,D528,Otras anemias por deficiencia de folatos,False,False,True
cie10_1467,D529,"Anemia por deficiencia de folatos, sin otra especificacion",False,False,True
cie10_1468,D530,Anemia por deficiencia de proteinas,False,False,True
cie10_1469,D531,"Otras anemias megaloblasticas, no clasificadas en otra parte",False,False,True
cie10_1470,D532,Anemia escorbutica,False,False,True
cie10_1471,D538,Otras anemias nutricionales especificadas,False,False,True
cie10_1472,D539,"Anemia nutricional, no especificada",False,False,True
cie10_1473,D550,Anemia debida a deficiencia de glucosa,False,False,True
cie10_1474,D551,Anemia debida a otros trastornos del metabolismo del glutation,False,False,True
cie10_1475,D552,Anemia debida a trastornos de las enzimas glucoliticas,False,False,True
cie10_1476,D553,Anemia debida a trastornos del metabolismo de los nucleotidos,False,False,True
cie10_1477,D558,Otras anemias debidas a trastornos enzimaticos,False,False,True
cie10_1478,D559,"Anemia debida a trastornos enzimaticos, sin otra especificacion",False,False,True
cie10_1479,D560,Alfa talasemia,False,False,True
cie10_1480,D561,Beta talasemia,False,False,True
cie10_1481,D562,Delta,False,False,True
cie10_1482,D563,Rasgo talasemico,False,False,True
cie10_1483,D564,Persistencia hereditaria de la hemoglobina fetal (phhf),False,False,True
cie10_1484,D568,Otras talasemias,False,False,True
cie10_1485,D569,"Talasemia, no especificada",False,False,True
cie10_1486,D570,Anemia falciforme con crisis,False,False,True
cie10_1487,D571,Anemia falciforme sin crisis,False,False,True
cie10_1488,D572,Trastornos falciformes heterocigoticos dobles,False,False,True
cie10_1489,D573,Rasgo drepanocitico,False,False,True
cie10_1490,D578,Otros trastornos falciformes,False,False,True
cie10_1491,D580,Esferocitosis hereditaria,False,False,True
cie10_1492,D581,Eliptocitosis hereditaria,False,False,True
cie10_1493,D582,Otras hemoglobinopatias,False,False,True
cie10_1494,D588,Otras anemias hemoliticas hereditarias especificadas,False,False,True
cie10_1495,D589,"Anemia hemolitica hereditaria, sin otra especificacion",False,False,True
cie10_1496,D590,Anemia hemolitica autoinmune inducida por drogas,False,False,True
cie10_1497,D591,Otras anemias hemoliticas autoinmunes,False,False,True
cie10_1498,D592,Anemia hemolitica no autoinmune inducida por drogas,False,False,True
cie10_1499,D593,Sindrome hemolitico,False,False,True
cie10_1500,D594,Otras anemias hemoliticas no autoinmunes,False,False,True
cie10_1501,D595,Hemoglobinuria paroxistica nocturna [marchiafava,False,False,True
cie10_1502,D596,Hemoglobinuria debida a hemolisis por otras causas externas,False,False,True
cie10_1503,D598,Otras anemias hemoliticas adquiridas,False,False,True
cie10_1504,D599,"Anemias hemolitica adquirida, sin otra especificacion",False,False,True
cie10_1505,D600,"Aplasia cronica adquirida, exclusiva de la serie roja",False,False,True
cie10_1506,D601,"Aplasia transitoria adquirida, exclusiva de la serie roja",False,False,True
cie10_1507,D608,"Otras aplasias adquiridas, exclusivas de la serie roja",False,False,True
cie10_1508,D609,"Aplasia adquirida, exclusiva de la serie roja, no especificada",False,False,True
cie10_1509,D610,Anemia aplastica constitucional,False,False,True
cie10_1510,D611,Anemia aplastica inducida por drogas,False,False,True
cie10_1511,D612,Anemia aplastica debida a otros agentes externos,False,False,True
cie10_1512,D613,Anemia aplastica idiopatica,False,False,True
cie10_1513,D618,Otras anemias aplasticas especificadas,False,False,True
cie10_1514,D619,"Anemia aplastica, sin otra especificacion",False,False,True
cie10_1515,D630,Anemia en enfermedad neoplasica (c00,False,False,True
cie10_1516,D638,Anemia en otras enfermedades cronicas clasificadas en otra parte,False,False,True
cie10_1517,D640,Anemia sideroblastica hereditaria,False,False,True
cie10_1518,D641,Anemia sideroblastica secundaria a otra enfermedad,False,False,True
cie10_1519,D642,"Anemia sideroblastica secundaria, debida a drogas y toxinas",False,False,True
cie10_1520,D643,Otras anemias sideroblasticas,False,False,True
cie10_1521,D644,Anemia diseritropoyetica congenita,False,False,True
cie10_1522,D648,Otras anemias especificadas,False,False,True
cie10_1523,D649,Anemia de tipo no especificado,False,False,True
cie10_1524,D680,Enfermedad de von willebrand,False,False,True
cie10_1525,D681,Deficiencia hereditaria del factor xi,False,False,True
cie10_1526,D682,Deficiencia hereditaria de otros factores de la coagulacion,False,False,True
cie10_1527,D683,Trastorno hemorragico debido a anticoagulantes circulantes,False,False,True
cie10_1528,D684,Deficiencia adquirida de factores de la coagulacion,False,False,True
cie10_1529,D688,Otros defectos especificados de la coagulacion,False,False,True
cie10_1530,D689,"Defecto de la coagulacion, no especificado",False,False,True
cie10_1531,D690,Purpura alergica,False,False,True
cie10_1532,D691,Defectos cualitativos de las plaquetas,False,False,True
cie10_1533,D692,Otras purpuras no trombocitopenicas,False,False,True
cie10_1534,D693,Purpura trombocitopenica idiopatica,False,False,True
cie10_1535,D694,Otras trombocitopenias primarias,False,False,True
cie10_1536,D695,Trombocitopenia secundaria,False,False,True
cie10_1537,D696,Trombocitopenia no especificada,False,False,True
cie10_1538,D698,Otras afecciones hemorragicas especificadas,False,False,True
cie10_1539,D699,"Afeccion hemorragica, no especificada",False,False,True
cie10_1540,D720,Anomalias geneticas de los leucocitos,False,False,True
cie10_1541,D721,Eosinofilia,False,False,True
cie10_1542,D728,Otros trastornos especificados de los leucocitos,False,False,True
cie10_1543,D729,"Trastornos de los leucocitos, no especificado",False,False,True
cie10_1544,D730,Hipoesplenismo,False,False,True
cie10_1545,D731,Hiperesplenismo,False,False,True
cie10_1546,D732,Esplenomegalia congestiva cronica,False,False,True
cie10_1547,D733,Absceso del bazo,False,False,True
cie10_1548,D734,Quiste del bazo,False,False,True
cie10_1549,D735,Infarto del bazo,False,False,True
cie10_1550,D738,Otras enfermedades del bazo,False,False,True
cie10_1551,D739,"Enfermedad del bazo, no especificada",False,False,True
cie10_1552,D740,Metahemoglobinemia congenita,False,False,True
cie10_1553,D748,Otras metahemoglobinemias,False,False,True
cie10_1554,D749,"Metahemoglobinemia, no especificada",False,False,True
cie10_1555,D750,Eritrocitosis familiar,False,False,True
cie10_1556,D751,Policitemia secundaria,False,False,True
cie10_1557,D752,Trombocitosis esencial,False,False,True
cie10_1558,D758,Otras enfermedades especificadas de la sangre y de los organos hematopoyeticos,False,False,True
cie10_1559,D759,"Enfermedad de la sangre y de los organos hematopoyeticos, no especificada",False,False,True
cie10_1560,D760,"Histiocitosis de las celulas de langerhans, no clasificada en otra parte",False,False,True
cie10_1561,D761,Linfohistiocitosis hemofagocitica,False,False,True
cie10_1562,D762,Sindrome hemofagocitico asociado a infeccion,False,False,True
cie10_1563,D763,Otros sindromes histiociticos,False,False,True
cie10_1564,D800,Hipogammaglobulinemia hereditaria,False,False,True
cie10_1565,D801,Hipogammaglobulinemia no familiar,False,False,True
cie10_1566,D802,Deficiencia selectiva de inmunoglobulina a [iga],False,False,True
cie10_1567,D803,Deficiencia selectiva de subclases de la inmunoglobulina g [igg],False,False,True
cie10_1568,D804,Deficiencia selectiva de inmunoglobulina m [igm],False,False,True
cie10_1569,D805,Inmunodeficiencia con incremento de inmunoglobulina m [igm],False,False,True
cie10_1570,D806,Deficiencia de anticuerpos con inmunoglobulinas casi normales o con hiperinmunoglobulinemia,False,False,True
cie10_1571,D807,Hipogammaglobulinemia transitoria de la infancia,False,False,True
cie10_1572,D808,Otras inmunodeficiencias con predominio de defectos de los anticuerpos,False,False,True
cie10_1573,D809,"Inmunodeficiencia con predominio de defectos de los anticuerpos, no especificada",False,False,True
cie10_1574,D810,Inmunodeficiencia combinada severa [idcs] con disgenesia reticular,False,False,True
cie10_1575,D811,Inmunodeficiencia combinada severa [idcs] con linfocitopenia t y b,False,False,True
cie10_1576,D812,Inmunodeficiencia combinada severa [idcs] con cifra baja o normal de linfocitos b,False,False,True
cie10_1577,D813,Deficiencia de la adenosina deaminasa [ada],False,False,True
cie10_1578,D814,Sindrome de nezelof,False,False,True
cie10_1579,D815,Deficiencia de la fosforilasa purinonucleosida [fpn],False,False,True
cie10_1580,D816,Deficiencia de la clase i del complejo de histocompatibilidad mayor,False,False,True
cie10_1581,D817,Deficiencia de la clase ii del complejo de histocompatibilidad mayor,False,False,True
cie10_1582,D818,Otras inmunodeficiencias combinadas,False,False,True
cie10_1583,D819,"Inmunodeficiencia combinada, no especificada",False,False,True
cie10_1584,D820,Sindrome de wiskott,False,False,True
cie10_1585,D821,Sindrome de di george,False,False,True
cie10_1586,D822,Inmunodeficiencia con enanismo micromelico [miembros cortos],False,False,True
cie10_1587,D823,Inmunodeficiencia consecutiva a respuesta defectuosa hereditaria contra el virus de epstein,False,False,True
cie10_1588,D824,Sindrome de hiperinmunoglobulina e [ige],False,False,True
cie10_1589,D828,Inmunodeficiencia asociada con otros defectos mayores especificados,False,False,True
cie10_1590,D829,Inmunodeficiencia asociada con otros defectos mayores no especificados,False,False,True
cie10_1591,D830,Inmunodeficiencia variable comun con predominio de anormalidades en el numero y la funcion de los linfocitos b,False,False,True
cie10_1592,D831,Inmunodeficiencia variable comun con predominio de trastornos inmunorreguladores de los linfocitos t,False,False,True
cie10_1593,D832,Inmunodeficiencia variable comun con autoanticuerpos anti,False,False,True
cie10_1594,D838,Otras inmunodeficiencias variables comunes,False,False,True
cie10_1595,D839,"Inmunodeficiencia variable comun, no especificada",False,False,True
cie10_1596,D840,Defecto de la funcion del antigeno,False,False,True
cie10_1597,D841,Defecto del sistema del complemento,False,False,True
cie10_1598,D848,Otras inmunodeficiencias especificadas,False,False,True
cie10_1599,D849,"Inmunodeficiencia, no especificada",False,False,True
cie10_1600,D860,Sarcoidosis del pulmon,False,False,True
cie10_1601,D861,Sarcoidosis de los ganglios linfaticos,False,False,True
cie10_1602,D862,Sarcoidosis del pulmon y de los ganglios linfaticos,False,False,True
cie10_1603,D863,Sarcoidosis de la piel,False,False,True
cie10_1604,D868,Sarcoidosis de otros sitios especificados o de sitios combinados,False,False,True
cie10_1605,D869,Sarcoidosis de sitio no especificado,False,False,True
cie10_1606,D890,Hipergammaglobulinemia policlonal,False,False,True
cie10_1607,D891,Crioglobulinemia,False,False,True
cie10_1608,D892,"Hipergammaglobulinemia, no especificada",False,False,True
cie10_1609,D898,"Otros trastornos especificados que afectan el mecanismo de la inmunidad, no clasificados en otra parte",False,False,True
cie10_1610,D899,"Trastorno que afecta al mecanismo de la inmunidad, no especificado",False,False,True
cie10_1611,E000,"Sindrome congenito de deficiencia de yodo, tipo neurologico",False,False,True
cie10_1612,E001,"Sindrome de deficiencia congenita de yodo, tipo mixedematoso",False,False,True
cie10_1613,E002,"Sindrome congenito de deficiencia de yodo, tipo mixto",False,False,True
cie10_1614,E009,"Sindrome congenito de deficiencia de yodo, no especificado",False,False,True
cie10_1615,E010,Bocio difuso (endemico) relacionado con deficiencia de yodo,False,False,True
cie10_1616,E011,Bocio multinodular (endemico) relacionado con deficiencia de yodo,False,False,True
cie10_1617,E012,"Bocio (endemico) relacionado con deficiencia de yodo, no especificado",False,False,True
cie10_1618,E018,Otros trastornos de la tiroides relacionados con deficiencia de yodo y afecciones similares,False,False,True
cie10_1619,E030,Hipotiroidismo congenito con bocio difuso,False,False,True
cie10_1620,E031,Hipotiroidismo congenito sin bocio,False,False,True
cie10_1621,E032,Hipotiroidismo debido a medicamentos y a otras sustancias exogenas,False,False,True
cie10_1622,E033,Hipotiroidismo postinfeccioso,False,False,True
cie10_1623,E034,Atrofia de tiroides (adquirida),False,False,True
cie10_1624,E035,Coma mixedematoso,False,False,True
cie10_1625,E038,Otros hipotiroidismos especificados,False,False,True
cie10_1626,E039,"Hipotiroidismo, no especificado",False,False,True
cie10_1627,E040,Bocio difuso no toxico,False,False,True
cie10_1628,E041,Nodulo tiroideo solitario no toxico,False,False,True
cie10_1629,E042,Bocio multinodular no toxico,False,False,True
cie10_1630,E048,Otros bocios no toxicos especificados,False,False,True
cie10_1631,E049,"Bocio no toxico, no especificado",False,False,True
cie10_1632,E050,Tirotoxicosis con bocio difuso,False,False,True
cie10_1633,E051,Tirotoxicosis con nodulo solitario tiroideo toxico,False,False,True
cie10_1634,E052,Tirotoxicosis con bocio multinodular toxico,False,False,True
cie10_1635,E053,Tirotoxicosis por tejido tiroideo ectopico,False,False,True
cie10_1636,E054,Tirotoxicosis facticia,False,False,True
cie10_1637,E055,Crisis o tormenta tirotoxica,False,False,True
cie10_1638,E058,Otras tirotoxicosis,False,False,True
cie10_1639,E059,"Tirotoxicosis, no especificada",False,False,True
cie10_1640,E060,Tiroiditis aguda,False,False,True
cie10_1641,E061,Tiroiditis subaguda,False,False,True
cie10_1642,E062,Tiroiditis cronica con tirotoxicosis transitoria,False,False,True
cie10_1643,E063,Tiroiditis autoinmune,False,False,True
cie10_1644,E064,Tiroiditis inducida por drogas,False,False,True
cie10_1645,E065,Otras tiroiditis cronicas,False,False,True
cie10_1646,E069,"Tiroiditis, no especificada",False,False,True
cie10_1647,E070,Hipersecrecion de calcitonina,False,False,True
cie10_1648,E071,Bocio dishormogenetico,False,False,True
cie10_1649,E078,Otros trastornos especificados de la glandula tiroides,False,False,True
cie10_1650,E079,"Trastorno de la glandula tiroides, no especificado",False,False,True
cie10_1651,E100,Diabetes mellitus insulinodependiente con coma,False,False,True
cie10_1652,E101,Diabetes mellitus insulinodependiente con cetoacidosis,False,False,True
cie10_1653,E102,Diabetes mellitus insulinodependiente con complicaciones renales,False,False,True
cie10_1654,E103,Diabetes mellitus insulinodependiente con complicaciones oftalmicas,False,False,True
cie10_1655,E104,Diabetes mellitus insulinodependiente con complicaciones neurologicas,False,False,True
cie10_1656,E105,Diabetes mellitus insulinodependiente con complicaciones circulatorias perifericas,False,False,True
cie10_1657,E106,Diabetes mellitus insulinodependiente con otras complicaciones especificadas,False,False,True
cie10_1658,E107,Diabetes mellitus insulinodependiente con complicaciones multiples,False,False,True
cie10_1659,E108,Diabetes mellitus insulinodependiente con complicaciones no especificadas,False,False,True
cie10_1660,E109,Diabetes mellitus insulinodependiente sin mencion de complicacion,False,False,True
cie10_1661,E110,Diabetes mellitus no insulinodependiente con coma,False,False,True
cie10_1662,E111,Diabetes mellitus no insulinodependiente con cetoacidosis,False,False,True
cie10_1663,E112,Diabetes mellitus no insulinodependiente con complicaciones renales,False,False,True
cie10_1664,E113,Diabetes mellitus no insulinodependiente con complicaciones oftalmicas,False,False,True
cie10_1665,E114,Diabetes mellitus no insulinodependiente con complicaciones neurologicas,False,False,True
cie10_1666,E115,Diabetes mellitus no insulinodependiente con complicaciones circulatorias perifericas,False,False,True
cie10_1667,E116,Diabetes mellitus no insulinodependiente con otras complicaciones especificadas,False,False,True
cie10_1668,E117,Diabetes mellitus no insulinodependiente con complicaciones multiples,False,False,True
cie10_1669,E118,Diabetes mellitus no insulinodependiente con complicaciones no especificadas,False,False,True
cie10_1670,E119,Diabetes mellitus no insulinodependiente sin mencion de complicacion,False,False,True
cie10_1671,E120,Diabetes mellitus asociada con desnutricion con coma,False,False,True
cie10_1672,E121,Diabetes mellitus asociada con desnutricion con cetoacidosis,False,False,True
cie10_1673,E122,Diabetes mellitus asociada con desnutricion con complicaciones renales,False,False,True
cie10_1674,E123,Diabetes mellitus asociada con desnutricion con complicaciones oftalmicas,False,False,True
cie10_1675,E124,Diabetes mellitus asociada con desnutricion con complicaciones neurologicas,False,False,True
cie10_1676,E125,Diabetes mellitus asociada con desnutricion con complicaciones circulatorias perifericas,False,False,True
cie10_1677,E126,Diabetes mellitus asociada con desnutricion con otras complicaciones especificadas,False,False,True
cie10_1678,E127,Diabetes mellitus asociada con desnutricion con complicaciones multiples,False,False,True
cie10_1679,E128,Diabetes mellitus asociada con desnutricion con complicaciones no especificadas,False,False,True
cie10_1680,E129,Diabetes mellitus asociada con desnutricion sin mencion de complicacion,False,False,True
cie10_1681,E130,Otras diabetes mellitus especificadas con coma,False,False,True
cie10_1682,E131,Otras diabetes mellitus especificadas con cetoacidosis,False,False,True
cie10_1683,E132,Otras diabetes mellitus especificadas con complicaciones renales,False,False,True
cie10_1684,E133,Otras diabetes mellitus especificadas con complicaciones oftalmicas,False,False,True
cie10_1685,E134,Otras diabetes mellitus especificadas con complicaciones neurologicas,False,False,True
cie10_1686,E135,Otras diabetes mellitus especificadas con complicaciones circulatorias perifericas,False,False,True
cie10_1687,E136,Otras diabetes mellitus especificadas con otras complicaciones especificadas,False,False,True
cie10_1688,E137,Otras diabetes mellitus especificadas con complicaciones multiples,False,False,True
cie10_1689,E138,Otras diabetes mellitus especificadas con complicaciones no especificadas,False,False,True
cie10_1690,E139,Otras diabetes mellitus especificadas sin mencion de complicacion,False,False,True
cie10_1691,E140,"Diabetes mellitus, no especificada con coma",False,False,True
cie10_1692,E141,"Diabetes mellitus, no especificada con cetoacidosis",False,False,True
cie10_1693,E142,"Diabetes mellitus, no especificada con complicaciones renales",False,False,True
cie10_1694,E143,"Diabetes mellitus, no especificada con complicaciones oftalmicas",False,False,True
cie10_1695,E144,"Diabetes mellitus, no especificada con complicaciones neurologicas",False,False,True
cie10_1696,E145,"Diabetes mellitus, no especificada con complicaciones circulatorias perifericas",False,False,True
cie10_1697,E146,"Diabetes mellitus, no especificada con otras complicaciones especificadas",False,False,True
cie10_1698,E147,"Diabetes mellitus, no especificada con complicaciones multiples",False,False,True
cie10_1699,E148,"Diabetes mellitus, no especificada con complicaciones no especificadas",False,False,True
cie10_1700,E149,"Diabetes mellitus, no especificada sin mencion de complicacion",False,False,True
cie10_1701,E160,"Hipoglicemia sin coma, inducida por drogas",False,False,True
cie10_1702,E161,Otras hipoglicemias,False,False,True
cie10_1703,E162,"Hipoglicemia , no especificada",False,False,True
cie10_1704,E163,Secrecion exagerada del glucagon,False,False,True
cie10_1705,E164,Secrecion anormal de gastrina,False,False,True
cie10_1706,E168,Otros trastornos especificados de la secrecion interna del pancreas,False,False,True
cie10_1707,E169,"Trastornos de la secrecion interna del pancreas, sin otra especificacion",False,False,True
cie10_1708,E200,Hipoparatiroidismo idiopatico,False,False,True
cie10_1709,E201,Pseudohipoparatiroidismo,False,False,True
